date,symbol,calendarYear,period,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,sma,ema,wma,dema,tema,williams,rsi,adx,standardDeviation
2023-11-23,1101.TW,2023,Q4,33.85,34.05,33.65,34.0,34.0,16829931,16829931,0.15,0.44313,33.9,"November 23, 23",0.0044313,35.807341269841274,35.82123596683219,35.60400746596398,33.97886967051147,33.57672296047733,-70.22471910112361,59.3254434731329,11.879823839408845,2.181818739152963
2023-11-22,1101.TW,2023,Q4,34.05,34.15,33.85,33.85,33.85,15519865,15519865,-0.2,-0.58737,33.95,"November 22, 23",-0.0058737,35.79801587301587,35.83574780720535,35.61822103017753,33.993213141725356,33.58769370627668,-69.94535519125684,59.23457120990254,11.895306752260058,2.194508846897893
2023-11-21,1101.TW,2023,Q4,33.7,34.2,33.7,34.2,34.2,33354810,33354810,0.5,1.48,34.03,"November 21, 23",0.0148,35.78670634920634,35.85157049889623,35.63353096179185,34.010176973987754,33.60256744854927,-62.05128205128202,59.54373924664715,11.909754390724675,2.211794651507205
2023-11-20,1101.TW,2023,Q4,33.2,33.75,33.1,33.6,33.6,12336692,12336692,0.4,1.2,33.48,"November 20, 23",0.012,35.77182539682539,35.864730423190224,35.645956458999954,34.02182436420994,33.609454420034794,-65.84158415841583,59.179950506493945,11.924259589501899,2.2349141174485596
2023-11-17,1101.TW,2023,Q4,33.05,33.35,33.0,33.2,33.2,10487720,10487720,0.15,0.45386,33.18,"November 17, 23",0.0045386,35.758730158730145,35.882776083932775,35.663021519543236,34.04323117526492,33.630936565113956,-69.80198019801976,58.93475082765201,11.940914359604868,2.2571586240603065
2023-11-16,1101.TW,2023,Q4,33.35,33.35,33.0,33.05,33.05,21299111,21299111,-0.3,-0.89955,33.13,"November 16, 23",-0.0089955,35.74900793650793,35.90415278579678,35.68317177991091,34.071326850637014,33.66246599797701,-71.28712871287131,58.84240850994328,11.959507553302817,2.27337701744103
2023-11-15,1101.TW,2023,Q4,33.0,33.15,32.8,33.15,33.15,34592264,34592264,0.15,0.45455,33.03,"November 15, 23",0.0045455,35.73948412698412,35.92689503907006,35.704432523997724,34.10220716646516,33.69822652096033,-69.95073891625619,58.93040140960272,11.978174823469685,2.2896329789552468
2023-11-14,1101.TW,2023,Q4,32.9,32.9,32.5,32.5,32.5,15965661,15965661,-0.4,-1.22,32.63,"November 14, 23",-0.0122,35.72797619047618,35.94902169276783,35.7248117824205,34.13192112826225,33.73230882156984,-76.35467980295567,58.528897940088505,11.997852179918514,2.30981795807226
2023-11-13,1101.TW,2023,Q4,33.0,33.0,32.6,32.8,32.8,13195125,13195125,-0.2,-0.60606,32.8,"November 13, 23",-0.0060606,35.72003968253968,35.976503937331714,35.750266641571,34.17240672842982,33.782613615534785,-73.39901477832517,58.793124496066675,12.018779579787813,2.324286287112034
2023-11-10,1101.TW,2023,Q4,32.9,33.0,32.8,32.85,32.85,10614967,10614967,-0.05,-0.15198,32.88,"November 10, 23",-0.0015198,35.71230158730158,36.00181472567698,35.77328878850617,34.208653028555396,33.82668950622238,-72.9064039408867,58.83721856549925,12.03925366304459,2.337205006493532
2023-11-09,1101.TW,2023,Q4,33.0,33.1,32.75,32.9,32.9,16293531,16293531,-0.1,-0.30303,32.92,"November 09, 23",-0.0030303,35.70218253968253,36.02692878723616,35.79583568605307,34.244593010660836,33.870411874831596,-70.3349282296651,58.88120345438997,12.058736143300461,2.3550278025548335
2023-11-08,1101.TW,2023,Q4,32.8,33.05,32.65,32.9,32.9,12424527,12424527,0.1,0.30488,32.87,"November 08, 23",0.0030488,35.69027777777777,36.05184455446513,35.817893217893214,34.28022266642096,33.91377389612822,-70.3349282296651,58.88120345438997,12.078296242999581,2.3766461968626573
2023-11-07,1101.TW,2023,Q4,32.8,32.8,32.4,32.55,32.55,11873715,11873715,-0.25,-0.7622,32.58,"November 07, 23",-0.007622,35.681150793650794,36.07695885370389,35.83987859966122,34.31633475583042,33.9579638651881,-73.68421052631582,58.66661977394901,12.098165647213332,2.3917126810488445
2023-11-06,1101.TW,2023,Q4,33.0,33.1,32.75,32.8,32.8,15165942,15165942,-0.2,-0.60606,32.88,"November 06, 23",-0.0060606,35.675000000000004,36.10506211150233,35.864582156973476,34.3585123941534,34.01136033909029,-71.29186602870816,58.8852488675969,12.119270824254318,2.4017292877067913
2023-11-03,1101.TW,2023,Q4,32.55,32.95,32.5,32.9,32.9,20980277,20980277,0.35,1.08,32.78,"November 03, 23",0.0108,35.66746031746031,36.13139726776927,35.88724982746721,34.39726597587177,34.05976619442691,-70.3349282296651,58.97280808441599,12.138597988990563,2.413695361068654
2023-11-02,1101.TW,2023,Q4,32.3,32.5,32.25,32.35,32.35,14524194,14524194,0.05,0.1548,32.37,"November 02, 23",0.001548,35.662301587301585,36.157145453169825,35.90908620365143,34.434944567454565,34.10668595090554,-75.5980861244019,58.635866076791594,12.158693611457666,2.4209828984855264
2023-11-01,1101.TW,2023,Q4,32.35,32.5,32.0,32.1,32.1,13586208,13586208,-0.25,-0.7728,32.2,"November 01, 23",-0.007728,35.65873015873016,36.187481273513804,35.93524217328564,34.48189349192169,34.16763237298943,-77.99043062200957,58.4814915607265,12.180950944293876,2.426524061785456
2023-10-31,1101.TW,2023,Q4,32.05,32.35,32.05,32.25,32.25,23637413,23637413,0.2,0.62402,32.22,"October 31, 23",0.0062402,35.65714285714285,36.22005084541431,35.963361879666245,34.53344229483353,34.23565633425179,-76.55502392344498,58.61221825006701,12.2032969517629,2.428981057890702
2023-10-30,1101.TW,2023,Q4,31.8,32.1,31.75,32.0,32.0,15829556,15829556,0.2,0.62893,31.95,"October 30, 23",0.0062893,35.657738095238095,36.25168471669251,35.99030052073532,34.5832709254331,34.30130692767408,-78.94736842105263,58.45806436272291,12.22642553507743,2.428164283681966
