date,symbol,calendarYear,period,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,sma,ema,wma,dema,tema,williams,rsi,adx,standardDeviation
2023-05-18,1101.TW,2023,Q2,38.0,38.15,37.7,37.85,37.336716,17965567,17965567,-0.15,-0.39474,37.9,"May 18, 23",-0.0039474,38.605,38.22606119889313,38.46261904761904,38.371908332053714,38.093313310432656,-76.19047619047618,49.3307847432391,18.20268259724145,0.779086002954744
2023-05-17,1101.TW,2023,Q2,37.7,38.2,37.65,37.9,37.38604,20616708,20616708,0.2,0.5305,37.92,"May 17, 23",0.005305,38.5675,38.26564658825029,38.53095238095238,38.466431440574425,38.21344834636732,-74.60317460317468,49.64377552091828,19.05368598159484,0.8308542290919625
2023-05-16,1101.TW,2023,Q2,37.45,37.85,37.25,37.75,37.238075,14490455,14490455,0.3,0.80107,37.62,"May 16, 23",0.0080107,38.545,38.30413570280296,38.59238095238095,38.56454491729283,38.34455638586124,-79.36507936507941,48.71644076770107,19.9494790177563,0.8543857442630928
2023-05-15,1101.TW,2023,Q2,37.8,37.8,37.15,37.35,36.843498,29268134,29268134,-0.45,-1.19,37.43,"May 15, 23",-0.0119,38.555,38.362465776782216,38.66904761904762,38.70861656151344,38.5512129128041,-92.06349206349206,46.20685132827052,20.807403861431393,0.846153059440193
2023-05-12,1101.TW,2023,Q2,37.85,37.95,37.6,37.8,37.287395,25627628,25627628,-0.05,-0.1321,37.78,"May 12, 23",-0.001321,38.565,38.46904112170666,38.78476190476191,38.95820417607087,38.92724399186722,-77.7777777777779,48.7568272774478,21.667198051969496,0.8329315698183131
2023-05-11,1101.TW,2023,Q2,38.65,38.9,37.9,38.2,37.681973,23390635,23390635,-0.45,-1.16,38.33,"May 11, 23",-0.0116,38.5525,38.539466502938936,38.856428571428566,39.15054578636324,39.238242864461405,-65.07936507936502,51.140034511507174,22.676995887919993,0.846090272961461
2023-05-10,1101.TW,2023,Q2,38.85,38.9,38.55,38.85,38.323154,15964415,15964415,0.0,0.0,38.77,"May 10, 23",0.0,38.515,38.57519981903777,38.886428571428574,39.2863365536582,39.48332235433125,-44.44444444444442,55.31389140427635,23.47931719451718,0.8769407049510242
2023-05-09,1101.TW,2023,Q2,39.7,39.7,38.55,38.65,38.12587,37625693,37625693,-1.05,-2.64,38.97,"May 09, 23",-0.0264,38.44500000000001,38.54627348419964,38.84785714285714,39.30334038236304,39.56699169401834,-45.71428571428576,54.2217574797152,23.69938449852011,0.902898111638295
2023-05-08,1101.TW,2023,Q2,39.55,39.8,39.35,39.6,39.062984,26033073,26033073,0.05,0.12642,39.58,"May 08, 23",0.0012642,38.34250000000001,38.535354903589074,38.81857142857143,39.36119447358016,39.72137122671107,-16.4556962025316,60.9429102253562,23.931034292207407,0.9863157455906291
2023-05-05,1101.TW,2023,Q2,39.55,39.8,39.15,39.3,38.767056,15727666,15727666,-0.25,-0.63211,39.42,"May 05, 23",-0.0063211,38.182500000000005,38.42328699870371,38.683571428571426,39.22398914486113,39.596941816593215,-24.050632911392462,59.4343961201218,23.29690669677809,1.0280169016120304
2023-05-04,1101.TW,2023,Q2,39.5,39.75,39.2,39.45,38.91502,19245098,19245098,-0.05,-0.12658,39.47,"May 04, 23",-0.0012658,38.040000000000006,38.331001419619895,38.56357142857143,39.12370242313112,39.52791212818881,-19.75308641975303,60.54516205162473,22.629403964747233,1.0602594022219274
2023-05-03,1101.TW,2023,Q2,40.15,40.15,39.3,39.5,38.964344,34833962,34833962,-0.65,-1.62,39.65,"May 03, 23",-0.0162,37.8875,38.21321209536936,38.41476190476191,38.97156598552597,39.38397696723512,-18.07228915662651,60.905611491474794,21.869872999228622,1.0658183475620968
2023-05-02,1101.TW,2023,Q2,39.0,40.25,38.9,39.9,39.358921,68765693,68765693,0.9,2.31,39.68,"May 02, 23",0.0231,37.72250000000001,38.07776073698719,38.24547619047619,38.780489994041275,39.180688024933076,-8.333333333333362,63.791929921775925,20.959732809302835,1.0588289521919954
2023-04-28,1101.TW,2023,Q2,38.95,39.15,38.55,38.7,38.175194,24608337,24608337,-0.25,-0.64185,38.8,"April 28, 23",-0.0064185,37.545,37.885946077722686,38.021190476190476,38.47083217625481,38.79531315713959,-29.333333333333183,58.13797972929523,20.001690504117796,0.9729979444993699
2023-04-27,1101.TW,2023,Q2,39.2,39.4,38.55,38.65,38.12587,28795584,28795584,-0.55,-1.4,38.87,"April 27, 23",-0.014,37.42,37.80025619116718,37.89928571428572,38.36101936088402,38.69553330567821,-30.666666666666632,57.877621173185766,19.568295773321697,0.9771642645942382
2023-04-26,1101.TW,2023,Q2,38.2,39.2,38.2,39.1,38.569767,34071927,34071927,0.9,2.36,38.83,"April 26, 23",0.0236,37.32000000000001,37.710809474447935,37.772619047619045,38.24115362952099,38.58046055386027,-18.666666666666554,61.128189651219394,19.112090793536336,0.9480770010922103
2023-04-25,1101.TW,2023,Q2,39.55,39.6,38.3,38.5,37.977905,51999570,51999570,-1.05,-2.65,38.8,"April 25, 23",-0.0265,37.245000000000005,37.56457889281088,37.59595238095238,38.00451816678088,38.289136728368604,-34.66666666666659,58.151076955768985,18.746566609455723,0.8594911285173329
2023-04-24,1101.TW,2023,Q2,39.2,39.8,38.85,39.55,39.013664,76788492,76788492,0.35,0.89286,39.4,"April 24, 23",0.0089286,37.18750000000001,37.46611351310676,37.470952380952376,37.853896804632654,38.116319232364454,-6.666666666666667,66.63562329323989,18.264709388987924,0.8106902922818298
2023-04-21,1101.TW,2023,Q2,37.5,38.95,37.5,38.3,37.780613,64324823,64324823,0.8,2.13,38.25,"April 21, 23",0.0213,37.07000000000001,37.24675704080221,37.23476190476191,37.45600315386837,37.567511816585885,-22.41379310344843,60.04209465932604,17.200126261894958,0.6036141151431099
2023-04-20,1101.TW,2023,Q2,37.2,37.5,37.1,37.2,36.695534,12478566,12478566,0.0,0.0,37.27,"April 20, 23",0.0,37.0075,37.13588936088665,37.11166666666667,37.2562937006758,37.29069834408656,-48.88888888888864,52.13407775606571,16.527498467991244,0.5336841294248874
2023-04-19,1101.TW,2023,Q2,37.45,37.65,37.1,37.1,36.596886,12596464,12596464,-0.35,-0.93458,37.28,"April 19, 23",-0.0093458,36.9925,37.12914087255893,37.091904761904765,37.25547086505078,37.299422702575896,-53.333333333333144,51.30172119521324,16.884865845096837,0.5322769485897355
2023-04-18,1101.TW,2023,Q2,37.95,38.0,37.3,37.45,36.942142,13368547,13368547,-0.5,-1.32,37.58,"April 18, 23",-0.0132,36.957499999999996,37.13220833282829,37.07833333333333,37.27490367953602,37.339847380490156,-37.77777777777753,54.4499948009853,17.26104203152378,0.5468717857048397
2023-04-17,1101.TW,2023,Q2,37.65,38.3,37.65,37.95,37.435364,27458785,27458785,0.3,0.79681,37.97,"April 17, 23",0.0079681,36.902499999999996,37.098756578389164,37.02619047619047,37.223020733469106,37.276369421843285,-15.555555555555303,59.39685388865582,17.441405797987038,0.5498806688728018
2023-04-14,1101.TW,2023,Q2,37.6,37.65,37.3,37.55,37.040787,10684990,10684990,-0.05,-0.13298,37.5,"April 14, 23",-0.0013298,36.86,37.00915200769329,36.922380952380955,37.0568920294542,37.039332235917165,-16.666666666666863,56.38539280935042,17.2348232748544,0.49764445139074914
2023-04-13,1101.TW,2023,Q2,37.65,37.7,37.45,37.55,37.040787,11706575,11706575,-0.1,-0.2656,37.57,"April 13, 23",-0.002656,36.82,36.952220640082054,36.85285714285714,36.948054559680244,36.876740264660796,-16.666666666666863,56.38539280935042,17.564375156464433,0.47206991007688676
2023-04-12,1101.TW,2023,Q2,37.6,37.85,37.45,37.45,36.942142,17654034,17654034,-0.15,-0.39894,37.58,"April 12, 23",-0.0039894,36.78,36.88929649693279,36.779523809523816,36.82176773860259,36.67958399775797,-22.22222222222209,55.64311612910461,17.73698065160753,0.44141816908686515
2023-04-11,1101.TW,2023,Q2,36.75,37.65,36.75,37.45,36.942142,27028336,27028336,0.7,1.9,37.28,"April 11, 23",0.019,36.74250000000001,36.830275075557296,36.71214285714285,36.69661660550104,36.47333644336777,-15.151515151515099,55.64311612910462,17.918670646495002,0.4139066923836822
2023-04-10,1101.TW,2023,Q2,36.45,36.6,36.3,36.6,36.103668,10289255,10289255,0.15,0.41152,36.5,"April 10, 23",0.0041152,36.730000000000004,36.76504087298437,36.643571428571434,36.5520788877177,36.225992035412624,-69.44444444444427,48.9824161043977,18.27795141044824,0.3957271787481877
2023-04-07,1101.TW,2023,Q2,36.45,36.55,36.35,36.4,35.906384,6244272,6244272,-0.05,-0.13717,36.43,"April 07, 23",-0.0013717,36.78750000000001,36.78241359645641,36.66142857142857,36.56440728358107,36.198951171845756,-81.08108108108102,47.210508803756134,18.756186364789006,0.4521822088494858
2023-04-06,1101.TW,2023,Q2,36.65,36.7,36.2,36.45,35.955704,8506952,8506952,-0.2,-0.5457,36.45,"April 06, 23",-0.005457,36.86500000000001,36.82266765924129,36.705714285714286,36.62196737621659,36.235348229938715,-80.48780487804854,47.603172382297885,19.25959157988455,0.508453537700349
2023-03-31,1101.TW,2023,Q1,36.2,36.6,36.1,36.4,35.906384,11026408,11026408,0.2,0.55249,36.37,"March 31, 23",0.0055249,36.94000000000001,36.86189583389827,36.75238095238095,36.67929737994899,36.27008331050676,-82.92682926829265,47.18586534078465,19.789491806300912,0.5505905920009898
2023-03-30,1101.TW,2023,Q1,36.45,36.45,36.05,36.2,35.709095,12599715,12599715,-0.25,-0.68587,36.23,"March 30, 23",-0.0068587,37.00750000000001,36.91051644799282,36.8102380952381,36.7573177182487,36.33442820780719,-92.85714285714259,45.53758448097819,20.23818920568174,0.562866547238331
2023-03-29,1101.TW,2023,Q1,36.25,36.4,36.05,36.35,35.857059,12786898,12786898,0.1,0.27586,36.27,"March 29, 23",0.0027586,37.09250000000001,36.98530765304469,36.89523809523809,36.890773946274116,36.48203477349653,-85.71428571428552,46.57320840143582,20.547690598574484,0.562866547238331
2023-03-28,1101.TW,2023,Q1,36.6,36.65,36.1,36.2,35.709095,26713284,26713284,-0.4,-1.09,36.32,"March 28, 23",-0.0109,37.165000000000006,37.05218214283887,36.972857142857144,37.014572009360315,36.61973123379288,-96.3636363636363,45.393429596518295,20.82002042210066,0.5559001708940194
2023-03-27,1101.TW,2023,Q1,37.0,37.1,36.6,36.65,36.152992,25456882,25456882,-0.35,-0.94595,36.78,"March 27, 23",-0.0094595,37.3125,37.141885526295596,37.078809523809525,37.19001981485496,36.83936127442362,-85.9154929577465,48.442091327388226,21.144587245737565,0.6616031665583229
2023-03-24,1101.TW,2023,Q1,37.4,37.7,37.3,37.6,37.090107,13715345,13715345,0.2,0.53476,37.53,"March 24, 23",0.0053476,37.455,37.19366295011619,37.155476190476186,37.29864142971293,36.96791565501039,-59.154929577464756,55.98266743298416,21.881328738647543,0.7966963034933697
2023-03-23,1101.TW,2023,Q1,37.4,37.55,37.2,37.35,36.843498,14396988,14396988,-0.05,-0.13369,37.37,"March 23, 23",-0.0013369,37.47749999999999,37.15089062907579,37.14380952380953,37.22414715390547,36.82688618499349,-66.19718309859151,54.20035531079388,22.761681050429296,0.8067643708047594
2023-03-22,1101.TW,2023,Q1,37.25,37.4,37.15,37.2,36.695534,16617371,16617371,-0.05,-0.13423,37.25,"March 22, 23",-0.0013423,37.52749999999999,37.12993174792587,37.160714285714285,37.1899406047456,36.737615023727685,-70.42253521126753,53.1183285992069,23.826724167358144,0.828020984033617
2023-03-21,1101.TW,2023,Q1,37.0,37.35,37.0,37.05,36.547565,11538516,11538516,0.05,0.13514,37.13,"March 21, 23",0.0013514,37.57999999999999,37.12255614244438,37.19690476190476,37.18150611555311,36.680508431769674,-74.64788732394373,52.04196029256643,25.07496775664762,0.8388086790204307
2023-03-20,1101.TW,2023,Q1,36.5,37.0,36.5,36.9,36.399601,11027391,11027391,0.4,1.1,36.8,"March 20, 23",0.011,37.62749999999999,37.130193631122744,37.25190476190476,37.20298635323707,36.663094820166215,-78.87323943661974,50.972609492201514,26.343397964257303,0.8343373118829096
2023-03-17,1101.TW,2023,Q1,36.6,36.75,36.35,36.4,35.906384,31623314,31623314,-0.2,-0.54645,36.5,"March 17, 23",-0.0054645,37.6575,37.15442453966198,37.32404761904762,37.25911056211706,36.69428164169529,-92.95774647887325,47.24782180247562,27.354727047821257,0.8182718069199251
2023-03-16,1101.TW,2023,Q1,36.9,37.0,36.3,36.35,35.857059,19901254,19901254,-0.55,-1.49,36.55,"March 16, 23",-0.0149,37.71499999999999,37.23383764910008,37.449285714285715,37.42895636230432,36.895104456797846,-94.36619718309852,46.864315389470796,28.176071953038786,0.7666648550703229
2023-03-15,1101.TW,2023,Q1,36.9,37.3,36.9,37.1,36.596886,15540887,15540887,0.2,0.54201,37.1,"March 15, 23",0.0054201,37.76,37.326873191110614,37.583571428571425,37.63556625824162,37.15909376924017,-73.23943661971826,52.28040778442016,29.04064553747829,0.70950687100267
2023-03-14,1101.TW,2023,Q1,36.4,37.0,36.3,36.75,36.251637,17387103,17387103,0.35,0.96154,36.68,"March 14, 23",0.0096154,37.754999999999995,37.35075457964857,37.64595238095239,37.71582304238395,37.24557095014463,-83.09859154929575,49.70341831590839,30.429417104652835,0.7144753319744493
2023-03-13,1101.TW,2023,Q1,36.45,37.0,36.15,36.75,36.251637,22305095,22305095,0.3,0.82305,36.63,"March 13, 23",0.0082305,37.76,37.41399190382211,37.74214285714286,37.880725949966326,37.462639220900115,-83.09859154929575,49.70341831590839,31.61317798555051,0.7077428911688194
2023-03-10,1101.TW,2023,Q1,36.9,36.9,36.6,36.7,36.202312,24718477,24718477,-0.2,-0.54201,36.73,"March 10, 23",-0.0054201,37.7525,37.48388578843496,37.83761904761905,38.06964361878616,37.72657154455153,-92.3076923076923,49.35077316966926,32.85924207070596,0.7191096926060719
2023-03-09,1101.TW,2023,Q1,37.75,37.85,37.15,37.2,36.695534,23437547,23437547,-0.55,-1.46,37.4,"March 09, 23",-0.0146,37.755,37.566400081954434,37.93809523809524,38.29633092480944,38.06131901315917,-76.92307692307693,52.872475898226746,34.533815368465895,0.7155242833056048
2023-03-08,1101.TW,2023,Q1,37.85,37.9,37.5,37.75,37.238075,21390769,21390769,-0.1,-0.2642,37.72,"March 08, 23",-0.002642,37.727500000000006,37.60496851163385,37.98833333333334,38.450302609731956,38.30595585736161,-55.71428571428579,57.132989672780084,35.91013697943314,0.7462363901606514
2023-03-07,1101.TW,2023,Q1,38.05,38.1,37.9,37.95,37.435364,12186403,12186403,-0.1,-0.26281,37.98,"March 07, 23",-0.0026281,37.6475,37.589702039174256,37.978571428571435,38.508752201454676,38.422927118280285,-47.297297297297256,58.76894380460874,37.01033642660762,0.8215039561681977
2023-03-06,1101.TW,2023,Q1,38.0,38.1,37.85,37.95,37.435364,11966420,11966420,-0.05,-0.13158,37.97,"March 06, 23",-0.0013158,37.572500000000005,37.5517759380347,37.94261904761905,38.52964212152088,38.49359884027075,-47.297297297297256,58.76894380460874,37.73834761615804,0.8581193098864514
2023-03-03,1101.TW,2023,Q1,38.1,38.15,37.65,37.75,37.238075,14481664,14481664,-0.35,-0.91864,37.85,"March 03, 23",-0.0091864,37.515,37.50985761572257,37.90119047619048,38.54873875936884,38.56991640867353,-52.702702702702744,57.67517235940056,38.50467518410584,0.8693532078505258
2023-03-02,1101.TW,2023,Q1,37.8,38.15,37.45,37.9,37.38604,18043440,18043440,0.1,0.26455,37.83,"March 02, 23",0.0026455,37.464999999999996,37.48457947000915,37.87404761904762,38.607538377799514,38.71502301749089,-48.64864864864873,58.786297822854515,39.311335781945644,0.8830486962789761
2023-03-01,1101.TW,2023,Q1,38.85,38.85,37.6,37.8,37.287395,46261621,46261621,-1.05,-2.7,38.08,"March 01, 23",-0.027,37.38250000000001,37.44085099316801,37.82476190476191,38.63828762493728,38.83156416120665,-51.35135135135147,58.27722521507135,40.16045220072438,0.9150512280741443
2023-02-24,1101.TW,2023,Q1,39.65,39.7,39.05,39.15,38.619091,56765554,56765554,-0.5,-1.26,39.3,"February 24, 23",-0.0126,37.34,37.40304583455412,37.78095238095238,38.688723268948365,38.990585506397395,-14.864864864864968,69.24696176965074,40.910435532990626,0.914412379618736
2023-02-23,1101.TW,2023,Q1,38.5,39.7,38.4,39.5,38.964344,47541292,47541292,1.0,2.6,39.2,"February 23, 23",0.026,37.182500000000005,37.219155922401924,37.59357142857143,38.45627791142232,38.74135967586056,-5.263157894736911,72.61341085844893,40.0043923032243,0.8586726675514946
2023-02-22,1101.TW,2023,Q1,38.15,38.3,37.85,38.05,37.534004,19469210,19469210,-0.1,-0.26212,38.07,"February 22, 23",-0.0026212,37.0325,36.979067072128444,37.35857142857142,38.10632357814067,38.31154846635372,-17.307692307692406,66.13357056985564,39.050662587680804,0.6852508664715423
2023-02-21,1101.TW,2023,Q1,38.4,38.5,38.15,38.35,37.829937,9314605,9314605,-0.05,-0.13021,38.33,"February 21, 23",-0.0013021,36.9375,36.86633729024722,37.25261904761905,37.99952259395846,38.23227889968241,-5.084745762711811,69.35914403604826,38.67906365563623,0.669117889463434
2023-02-20,1101.TW,2023,Q1,37.95,38.4,37.8,38.25,37.731293,16481053,16481053,0.3,0.79051,38.15,"February 20, 23",0.0079051,36.79,36.710162268167984,37.10404761904762,37.806455213348535,38.02681982430223,-4.054054054054021,68.87847270572556,37.810898547669005,0.6666333324999584
2023-02-17,1101.TW,2023,Q1,37.4,38.0,37.25,38.0,37.484684,18104694,18104694,0.6,1.6,37.75,"February 17, 23",0.016,36.6125,36.54807408586987,36.94809523809524,37.59767810613974,37.79455006701998,0.0,67.67409809759523,36.9443108972072,0.724374730370959
2023-02-16,1101.TW,2023,Q1,37.7,37.85,37.35,37.5,36.991463,16338357,16338357,-0.2,-0.5305,37.57,"February 16, 23",-0.005305,36.4425,36.39523977911933,36.7997619047619,37.40249412635127,37.57773977849678,-10.00000000000004,65.10859369767465,36.23043983413891,0.7759308925413392
2023-02-15,1101.TW,2023,Q1,37.35,37.85,37.3,37.55,37.040787,18957618,18957618,0.2,0.53548,37.57,"February 15, 23",0.0053548,36.2975,36.27894922955294,36.68523809523809,37.27593980061134,37.45936858733545,-8.571428571428694,65.603212733685,35.55778634717929,0.8335878777909376
2023-02-14,1101.TW,2023,Q1,37.2,37.8,37.15,37.25,36.744854,23786079,23786079,0.05,0.13441,37.4,"February 14, 23",0.0013441,36.13250000000001,36.145154411611145,36.55023809523809,37.113296540628625,37.2871851786512,-14.864864864864805,64.04634988533238,34.84973004511653,0.8937666082372956
2023-02-13,1101.TW,2023,Q1,36.9,37.15,36.7,37.0,36.498245,14498526,14498526,0.1,0.271,36.95,"February 13, 23",0.00271,35.99250000000001,36.028854875991264,36.43047619047619,36.98260716718018,37.16041003453445,-7.812499999999993,62.71016901795422,34.12905138449077,0.9264549368425856
2023-02-10,1101.TW,2023,Q1,36.55,37.0,36.45,36.85,36.350277,15467201,15467201,0.3,0.82079,36.77,"February 10, 23",0.0082079,35.8175,35.92662907346403,36.317857142857136,36.87855054014559,37.07323867429296,-10.666666666666629,61.90314541439614,33.71687655249433,1.0428656433117351
2023-02-09,1101.TW,2023,Q1,36.7,36.8,36.55,36.6,36.103668,11289093,11289093,-0.1,-0.27248,36.65,"February 09, 23",-0.0027248,35.65,35.82943213382866,36.20357142857143,36.78435892052554,37.00254586249323,-16.4556962025316,60.551384313543984,33.371144120792906,1.1290482717758348
2023-02-08,1101.TW,2023,Q1,36.55,36.8,36.5,36.75,36.251637,12099849,12099849,0.2,0.5472,36.68,"February 08, 23",0.005472,35.5025,35.74831972686326,36.09904761904762,36.72265271572072,36.98321290637188,-12.658227848101255,61.801307556120754,33.126431912842676,1.1865364511889214
2023-02-07,1101.TW,2023,Q1,36.2,36.65,36.2,36.65,36.152992,12735984,12735984,0.45,1.24,36.5,"February 07, 23",0.0124,35.35000000000001,35.64287969811202,35.96571428571429,36.6143340254664,36.8994429431041,-15.189873417721545,61.29530198655087,32.86884011500033,1.2121262310502148
2023-02-06,1101.TW,2023,Q1,36.4,36.45,36.0,36.15,35.659775,18669662,18669662,-0.25,-0.68681,36.2,"February 06, 23",-0.0068681,35.2325,35.536867034755396,35.830714285714286,36.50456704900098,36.815933118544365,-27.848101265822798,58.69641012344611,32.68365375391042,1.194181204842883
2023-02-03,1101.TW,2023,Q1,36.75,36.75,36.3,36.45,35.955704,16564424,16564424,-0.3,-0.81633,36.5,"February 03, 23",-0.0081633,35.13999999999999,35.47232672262439,35.73452380952381,36.47734958413324,36.858813876681324,-20.253164556961938,61.03233777237467,32.604335653775806,1.1911758896149636
2023-02-02,1101.TW,2023,Q1,36.85,36.9,36.55,36.8,36.300957,14688983,14688983,-0.05,-0.13569,36.75,"February 02, 23",-0.0013569,35.0375,35.369413746058534,35.6,36.37731551116036,36.80181284335909,-11.392405063291204,63.84857646092997,32.15531335725127,1.1618815559255598
2023-02-01,1101.TW,2023,Q1,36.45,36.75,36.3,36.75,36.251637,15115396,15115396,0.3,0.82305,36.6,"February 01, 23",0.0082305,34.89999999999999,35.21882571932785,35.41904761904762,36.1822343803413,36.60692253815678,-12.658227848101255,63.62075813064662,31.36530092379568,1.1065712810298307
2023-01-31,1101.TW,2023,Q1,36.9,36.9,36.25,36.25,35.758415,23651274,23651274,-0.65,-1.76,36.47,"January 31, 23",-0.0176,34.785,35.0576494792571,35.23190476190476,35.96129333820121,36.37092071055952,-25.31645569620251,61.30415748265326,30.603117054632985,1.0248292540711357
2023-01-30,1101.TW,2023,Q1,37.2,37.25,36.5,36.95,36.448925,38125597,38125597,-0.25,-0.67204,36.9,"January 30, 23",-0.0067204,34.67499999999999,34.93213889812627,35.08190476190476,35.80539258214419,36.22774845035085,-7.594936708860682,66.97663087764215,29.800818244988044,0.9787108868302226
2023-01-17,1101.TW,2023,Q1,36.45,36.45,35.9,36.0,35.511806,21192605,21192605,-0.45,-1.23,36.12,"January 17, 23",-0.0123,34.512499999999996,34.71973246635009,34.849761904761905,35.47250115901477,35.818830548311006,-24.99999999999995,62.50337326652748,28.656856203072174,0.8486570273084408
2023-01-16,1101.TW,2023,Q1,36.55,36.9,36.15,36.5,36.005024,34265823,34265823,-0.05,-0.1368,36.52,"January 16, 23",-0.001368,34.405,34.58496746280799,34.697857142857146,35.28220996168475,35.60946888238214,-11.111111111111068,67.0441867353743,27.795864772016586,0.787384912225272
2023-01-13,1101.TW,2023,Q1,35.55,36.3,35.55,36.15,35.659775,41352670,41352670,0.6,1.69,36.0,"January 13, 23",0.0169,34.31,34.38338509047199,34.48928571428572,34.95243916426294,35.185957967316355,-4.545454545454506,65.37121297206426,26.57202150471171,0.6272160712226686
2023-01-12,1101.TW,2023,Q1,34.75,35.5,34.7,35.4,34.919945,26335803,26335803,0.65,1.87,35.2,"January 12, 23",0.0187,34.18,34.19742562631115,34.30166666666667,34.640420664761365,34.77246135911125,-4.000000000000057,61.380191779835826,25.553762241332027,0.48590122453025386
2023-01-11,1101.TW,2023,Q1,34.7,34.85,34.55,34.7,34.229435,15305459,15305459,0.0,0.0,34.7,"January 11, 23",0.0,34.085,34.07083885013338,34.17642857142857,34.433878169084785,34.499862164393726,-8.108108108108025,56.98444499512993,24.917578500129128,0.419255292155031
2023-01-10,1101.TW,2023,Q1,34.65,34.7,34.35,34.6,34.130791,11335305,11335305,-0.05,-0.1443,34.55,"January 10, 23",-0.001443,34.035000000000004,34.00461136067373,34.11309523809524,34.339637855318266,34.384554710037094,-11.11111111111089,56.30955247822217,24.687612208025776,0.40221263033375787
2023-01-09,1101.TW,2023,Q1,34.6,34.65,34.35,34.6,34.130791,15548009,15548009,0.0,0.0,34.53,"January 09, 23",0.0,33.9975,33.9419388723236,34.05571428571429,34.24955882542269,34.27179722856647,-11.11111111111089,56.30955247822217,24.558160386944767,0.3822548233835644
2023-01-06,1101.TW,2023,Q1,34.45,34.6,34.1,34.25,33.785538,13567646,13567646,-0.2,-0.58055,34.32,"January 06, 23",-0.0058055,33.95250000000001,33.87266927993661,33.99404761904762,34.143400688343355,34.131091431336216,-30.555555555555447,54.03138440318813,24.458992260157608,0.3610661296770994
2023-01-05,1101.TW,2023,Q1,34.15,34.7,34.05,34.45,33.982826,27245073,27245073,0.3,0.87848,34.4,"January 05, 23",0.0087848,33.90000000000001,33.832950256772044,33.96071428571429,34.092460685004404,34.067634736558965,-19.44444444444416,55.605373006191115,24.39051790450502,0.389230009120571
2023-01-04,1101.TW,2023,Q1,33.65,33.75,33.5,33.5,33.045708,10433708,10433708,-0.15,-0.44577,33.58,"January 04, 23",-0.0044577,33.84500000000001,33.76799765222174,33.90309523809524,33.98987236308614,33.92479743954167,-72.22222222222217,48.88628819502116,24.318439635397034,0.3853245385386188
2023-01-03,1101.TW,2023,Q1,33.6,33.75,33.3,33.5,33.045708,11523410,11523410,-0.1,-0.29762,33.52,"January 03, 23",-0.0029762,33.835,33.796207931402975,33.935,34.06964815417119,34.04928875057848,-72.22222222222217,48.88628819502116,24.981667391730333,0.39657912199206813
2022-12-30,1101.TW,2022,Q4,33.9,34.0,33.65,33.65,33.193676,8488022,8488022,-0.25,-0.73746,33.77,"December 30, 22",-0.0073746,33.845000000000006,33.82738771365592,33.96785714285715,34.1607909000211,34.19825136491032,-63.88888888888891,49.96387100411973,25.679801872081168,0.39048047326338814
2022-12-29,1101.TW,2022,Q4,34.25,34.25,33.7,33.7,33.242996,13374728,13374728,-0.55,-1.61,33.88,"December 29, 22",-0.0161,33.845000000000006,33.846060104567066,33.98642857142857,34.23323075409237,34.32840188897217,-61.111111111110894,50.315078760026374,26.02005240642517,0.3904804732633882
2022-12-28,1101.TW,2022,Q4,34.15,34.35,33.95,34.3,33.834858,13791324,13791324,0.15,0.43924,34.2,"December 28, 22",0.0043924,33.8625,33.86143485241623,34.00190476190476,34.30473505500389,34.46605375714391,-27.777777777777825,54.69822657556384,26.320534407416904,0.3914316670889053
2022-12-27,1101.TW,2022,Q4,34.55,34.7,34.3,34.3,33.834858,11350887,11350887,-0.25,-0.72359,34.43,"December 27, 22",-0.0072359,33.842499999999994,33.815270100038994,33.958333333333336,34.25906872946916,34.43786677446645,-27.777777777777825,54.69822657556384,26.34772653718745,0.3785746293665223
2022-12-26,1101.TW,2022,Q4,34.35,34.45,34.1,34.4,33.933506,12280553,12280553,0.05,0.14556,34.32,"December 26, 22",0.0014556,33.80499999999999,33.7642459000431,33.91119047619048,34.20373597468055,34.3970463117269,-20.512820512820483,55.42447551685294,25.948292082121377,0.3684087403957728
2022-12-23,1101.TW,2022,Q4,34.15,34.6,33.8,34.05,33.588249,23326330,23326330,-0.1,-0.29283,34.15,"December 23, 22",-0.0029283,33.735,33.69732441583711,33.847857142857144,34.116155119388296,34.30915454187961,-37.5,53.36569809891799,25.687365688030532,0.38147739120424956
2022-12-22,1101.TW,2022,Q4,34.2,34.8,34.05,34.45,33.982826,71466548,71466548,0.25,0.73099,34.43,"December 22, 22",0.0073099,33.709999999999994,33.66020067013575,33.81547619047619,34.08599507046465,34.306273918416956,-17.499999999999716,56.18300016070242,25.41270632582964,0.37636418533117655
2022-12-21,1101.TW,2022,Q4,33.8,34.1,33.55,34.05,33.588249,67421285,67421285,0.25,0.73964,33.9,"December 21, 22",0.0073964,33.647499999999994,33.57706389857109,33.739047619047625,33.96454199052784,34.16969177726088,-28.94736842105288,53.86942456005158,24.825973193710134,0.3512388788275009
2022-12-20,1101.TW,2022,Q4,33.7,34.05,33.55,33.7,33.242996,66868221,66868221,0.0,0.0,33.77,"December 20, 22",0.0,33.58,33.52728115105226,33.69428571428571,33.90576366306457,34.12351258424612,-43.902439024390084,51.7517751824968,24.641820450196057,0.39446165846632014
