date,symbol,calendarYear,period,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,sma,ema,wma,dema,tema,williams,rsi,adx,standardDeviation
2023-12-08,1101.TW,2023,Q4,34.7,34.85,34.6,34.6,34.6,12321862,12321862,-0.1,-0.28818,34.68,"December 08, 23",-0.0028818,33.345833333333324,33.873740981423495,33.386502732240444,33.230632947198195,33.68700232265556,-21.68674698795178,50.02154008375087,10.04379020072121,1.0339363160057566
2023-12-07,1101.TW,2023,Q4,34.6,34.75,34.4,34.5,34.5,7285840,7285840,-0.1,-0.28902,34.55,"December 07, 23",-0.0028902,33.345833333333324,33.849122031641244,33.34538251366119,33.15959477528707,33.58501507693612,-24.096385542168683,49.73130517327728,10.081780105709164,1.0339363160057566
2023-12-06,1101.TW,2023,Q4,34.95,35.05,34.6,34.6,34.6,11672242,11672242,-0.35,-1.0,34.75,"December 06, 23",-0.01,33.34083333333332,33.82705837169688,33.30737704918034,33.09209365009819,33.486497513677286,-21.68674698795178,50.0169224723346,10.131326170467709,1.029056674284215
2023-12-05,1101.TW,2023,Q4,34.0,34.9,34.0,34.9,34.9,24204590,24204590,0.9,2.65,34.6,"December 05, 23",0.0265,33.33249999999999,33.80085696056796,33.265819672131144,33.01477676948108,33.37143478606619,-14.457831325301242,50.878937223511066,10.156421438704092,1.0208176869549237
2023-12-04,1101.TW,2023,Q4,34.5,34.55,34.05,34.05,34.05,23713712,23713712,-0.45,-1.3,34.22,"December 04, 23",-0.013,33.323333333333316,33.76359787448553,33.21412568306011,32.91361181117767,33.21845405779891,-34.93975903614466,48.40131674003116,10.198007090210462,1.0091030120304314
2023-12-01,1101.TW,2023,Q4,34.6,34.75,34.3,34.4,34.4,35044896,35044896,-0.2,-0.57803,34.48,"December 01, 23",-0.0057803,33.32916666666665,33.75388932785792,33.19049180327869,32.86538163103066,33.142035879611186,-26.506024096385584,49.41041963113848,10.278448651773918,1.0142851204447179
2023-11-30,1101.TW,2023,Q4,34.3,35.3,34.3,34.95,34.95,106208572,106208572,0.65,1.9,34.85,"November 30, 23",0.019,33.33916666666665,33.731987271175136,33.155710382513654,32.7914586126879,33.02547000972982,-13.253012048192709,51.0552224945386,10.329104240430093,1.0276628689517895
2023-11-29,1101.TW,2023,Q4,34.6,34.8,34.1,34.25,34.25,27248885,27248885,-0.35,-1.01,34.38,"November 29, 23",-0.0101,33.34333333333332,33.690698704096334,33.10303278688525,32.676999151123944,32.845772243410956,-30.120481927710852,48.927481826088574,10.380618398385524,1.0346684922664313
2023-11-28,1101.TW,2023,Q4,35.0,35.5,34.5,34.5,34.5,65368681,65368681,-0.5,-1.43,34.83,"November 28, 23",-0.0143,33.359999999999985,33.6717393381335,33.07385245901639,32.60471772248734,32.725889873872994,-24.096385542168683,49.68604098971033,10.487813657463189,1.0569531683097415
2023-11-27,1101.TW,2023,Q4,33.9,34.35,33.8,33.95,33.95,22048403,22048403,0.05,0.14749,34.03,"November 27, 23",0.0014749,33.36749999999999,33.64366270552786,33.03672131147541,32.51239423301687,32.573427058093166,-37.34939759036139,47.939959374545865,10.547068428657575,1.06656868039522
2023-11-24,1101.TW,2023,Q4,33.95,34.1,33.75,33.75,33.75,20288459,20288459,-0.2,-0.5891,33.87,"November 24, 23",-0.005891,33.38999999999999,33.63327839046101,33.0183606557377,32.45327751906924,32.467646854589375,-43.52941176470592,47.28581804898206,10.707706418994611,1.0925429053359874
2023-11-23,1101.TW,2023,Q4,33.85,34.05,33.65,34.0,34.0,16829931,16829931,0.15,0.44313,33.9,"November 23, 23",0.0044313,33.41749999999999,33.629321725730875,33.00745901639343,32.40536416007027,32.37626389744091,-37.64705882352944,48.02758695659837,10.83872920703264,1.1216366390235297
2023-11-22,1101.TW,2023,Q4,34.05,34.15,33.85,33.85,33.85,15519865,15519865,-0.2,-0.58737,33.95,"November 22, 23",-0.0058737,33.43749999999999,33.61675636050141,32.98901639344263,32.338743342639795,32.25460117822876,-41.17647058823529,47.54207397506585,10.965468734103835,1.1423522880442796
2023-11-21,1101.TW,2023,Q4,33.7,34.2,33.7,34.2,34.2,33354810,33354810,0.5,1.48,34.03,"November 21, 23",0.0148,33.45833333333333,33.60884979645061,32.976174863387975,32.27960773935644,32.14138425895316,-32.9411764705882,48.5834164019891,11.11872121050023,1.1609323360510246
2023-11-20,1101.TW,2023,Q4,33.2,33.75,33.1,33.6,33.6,12336692,12336692,0.4,1.2,33.48,"November 20, 23",0.012,33.47666666666666,33.588810806499794,32.95245901639345,32.19447070667195,31.986463641826397,-47.05882352941176,46.61216640828954,11.274571186496562,1.1810118072605749
2023-11-17,1101.TW,2023,Q4,33.05,33.35,33.0,33.2,33.2,10487720,10487720,0.15,0.45386,33.18,"November 17, 23",0.0045386,33.50499999999999,33.58843151180487,32.94934426229508,32.14644635118625,31.883743138606,-56.47058823529408,45.23576529939172,11.375285365184322,1.2038030016022832
2023-11-16,1101.TW,2023,Q4,33.35,33.35,33.0,33.05,33.05,21299111,21299111,-0.3,-0.89955,33.13,"November 16, 23",-0.0089955,33.54166666666666,33.60159868169656,32.96054644808743,32.123899838067295,31.816577748829616,-60.0000000000001,44.71013514353622,11.423944192108857,1.2272315275538768
2023-11-15,1101.TW,2023,Q4,33.0,33.15,32.8,33.15,33.15,34592264,34592264,0.15,0.45455,33.03,"November 15, 23",0.0045455,33.58083333333333,33.62029694209305,32.97795081967213,32.111204872635554,31.762071859629387,-57.64705882352948,44.9932352119181,11.47342774491347,1.2482351430007974
2023-11-14,1101.TW,2023,Q4,32.9,32.9,32.5,32.5,32.5,15965661,15965661,-0.4,-1.22,32.63,"November 14, 23",-0.0122,33.61416666666666,33.63623921131654,32.993169398907106,32.0919337477111,31.695752323166957,-74.15730337078652,42.67313745946664,11.496579058031257,1.2629031259584225
2023-11-13,1101.TW,2023,Q4,33.0,33.0,32.6,32.8,32.8,13195125,13195125,-0.2,-0.60606,32.8,"November 13, 23",-0.0060606,33.666666666666664,33.67475579475101,33.03142076502732,32.1166175768307,31.69317351917359,-69.14893617021282,43.50595046950767,11.485604867276102,1.2808417371227234
2023-11-10,1101.TW,2023,Q4,32.9,33.0,32.8,32.85,32.85,10614967,10614967,-0.05,-0.15198,32.88,"November 10, 23",-0.0015198,33.72083333333333,33.704408533556126,33.061612021857925,32.12310480976567,31.662141210385627,-71.42857142857143,43.64554950022979,11.485357328786607,1.3114016568372773
2023-11-09,1101.TW,2023,Q4,33.0,33.1,32.75,32.9,32.9,16293531,16293531,-0.1,-0.30303,32.92,"November 09, 23",-0.0030303,33.785,33.733371534693624,33.092267759562844,32.12742729597997,31.626197296951986,-72.07207207207212,43.7836982455786,11.50704057001526,1.360493170385896
2023-11-08,1101.TW,2023,Q4,32.8,33.05,32.65,32.9,32.9,12424527,12424527,0.1,0.30488,32.87,"November 08, 23",0.0030488,33.85083333333333,33.76162141722561,33.12344262295082,32.12948827329094,31.58507852161725,-75.00000000000003,43.7836982455786,11.529091323807112,1.410717656214579
2023-11-07,1101.TW,2023,Q4,32.8,32.8,32.4,32.55,32.55,11873715,11873715,-0.25,-0.7622,32.58,"November 07, 23",-0.007622,33.92583333333333,33.79082892289428,33.15707650273224,32.13257673737625,31.543593376265875,-81.25000000000007,42.55293537992452,11.544889386244872,1.476270403942162
2023-11-06,1101.TW,2023,Q4,33.0,33.1,32.75,32.8,32.8,15165942,15165942,-0.2,-0.60606,32.88,"November 06, 23",-0.0060606,33.997499999999995,33.832890920280526,33.20453551912568,32.160488793656604,31.537389953775573,-77.34375000000007,43.21751128632255,11.527679271867836,1.5116884875308583
2023-11-03,1101.TW,2023,Q4,32.55,32.95,32.5,32.9,32.9,20980277,20980277,0.35,1.08,32.78,"November 03, 23",0.0108,34.07,33.86790417181546,33.24617486338798,32.1738236992138,31.50792451878278,-75.78125000000004,43.48463450872233,11.547302735165742,1.5561758683816345
2023-11-02,1101.TW,2023,Q4,32.3,32.5,32.25,32.35,32.35,14524194,14524194,0.05,0.1548,32.37,"November 02, 23",0.001548,34.14,33.90071448272446,33.286830601092895,32.18201786433344,31.46892968453914,-84.375,41.53007974460858,11.547299525889906,1.595927107775707
2023-11-01,1101.TW,2023,Q4,32.35,32.5,32.0,32.1,32.1,13586208,13586208,-0.25,-0.7728,32.2,"November 01, 23",-0.007728,34.22833333333334,33.953281075359186,33.34841530054644,32.22889014728455,31.48593517713566,-88.28125,40.612047928956564,11.485854286526473,1.6404614865606837
2023-10-31,1101.TW,2023,Q4,32.05,32.35,32.05,32.25,32.25,23637413,23637413,0.2,0.62402,32.22,"October 31, 23",0.0062402,34.31583333333334,34.0161041626595,33.4210655737705,32.29608239211994,31.532311665263784,-85.93750000000003,40.99177712467904,11.423367602428067,1.6644441431167212
2023-10-30,1101.TW,2023,Q4,31.8,32.1,31.75,32.0,32.0,15829556,15829556,0.2,0.62893,31.95,"October 30, 23",0.0062893,34.39833333333333,34.07597210037678,33.491502732240434,32.35751244482434,31.569413299841514,-89.84375000000003,40.07347045655757,11.339158138651731,1.6825815152781025
2023-10-27,1101.TW,2023,Q4,31.55,32.0,31.55,31.85,31.85,12726662,12726662,0.3,0.95087,31.8,"October 27, 23",0.0095087,34.48500000000001,34.14634403598277,33.5729781420765,32.44000344635657,31.63730814204635,-92.24806201550388,39.51813888996719,11.218693218070355,1.690717303395219
2023-10-26,1101.TW,2023,Q4,31.55,31.6,31.4,31.45,31.45,15778530,15778530,-0.1,-0.31696,31.48,"October 26, 23",-0.0031696,34.580000000000005,34.22418620669406,33.66248633879781,32.537845733893505,31.72794053609332,-98.4496124031008,38.01183887713314,11.082148097114759,1.7001029380599277
2023-10-25,1101.TW,2023,Q4,31.65,31.85,31.5,31.55,31.55,19417650,19417650,-0.1,-0.31596,31.63,"October 25, 23",-0.0031596,34.67750000000001,34.31822641709047,33.76830601092896,32.668762070862584,31.86827858615031,-96.89922480620156,38.24599909505871,10.886112105109982,1.6854876890680632
2023-10-24,1101.TW,2023,Q4,31.75,31.75,31.35,31.5,31.5,22314338,22314338,-0.25,-0.7874,31.53,"October 24, 23",-0.007874,34.77416666666667,34.412064600720655,33.87401639344262,32.80052439248811,32.0108300123911,-97.67441860465118,38.058392772956495,10.695932777135159,1.6695930558738625
2023-10-23,1101.TW,2023,Q4,31.7,31.9,31.55,31.65,31.65,13952533,13952533,-0.05,-0.15773,31.7,"October 23, 23",-0.0015773,34.87166666666667,34.51077865498237,33.98456284153005,32.94332401937653,32.170945910886,-96.09375,38.402556041219164,10.48818242885585,1.646191733128988
2023-10-20,1101.TW,2023,Q4,31.7,31.9,31.4,31.75,31.75,33260612,33260612,0.05,0.15773,31.68,"October 20, 23",0.0015773,34.965,34.60775420260889,34.09325136612022,33.084141059185306,32.32942213411465,-94.53124999999997,38.63157211120017,10.294961350051404,1.6194211928957825
2023-10-19,1101.TW,2023,Q4,32.2,32.25,31.7,31.9,31.9,58572705,58572705,-0.3,-0.93168,31.95,"October 19, 23",-0.0093168,35.05916666666667,34.70462722642614,34.20174863387978,33.22623920365291,32.49116170685732,-96.72131147540985,38.97440090810316,10.098465337707898,1.5938028858327773
2023-10-18,1101.TW,2023,Q4,32.65,32.75,32.3,32.45,32.45,82929349,82929349,-0.2,-0.61256,32.5,"October 18, 23",-0.0061256,35.13583333333334,34.79969933579652,34.307841530054645,33.36626857416406,32.65123045726194,-97.27272727272717,40.2626794641273,9.925724478349442,1.5500293456003407
2023-10-17,1101.TW,2023,Q4,33.8,33.8,33.3,33.45,33.45,17969504,17969504,-0.35,-1.04,33.52,"October 17, 23",-0.0104,35.19666666666667,34.879350160738774,34.397896174863384,33.4769793507729,32.768762605303394,-83.65384615384612,42.7915489032528,9.80669272240177,1.5146470069146656
2023-10-16,1101.TW,2023,Q4,33.8,33.9,33.6,33.6,33.6,13396338,13396338,-0.2,-0.59172,33.7,"October 16, 23",-0.0059172,35.24833333333334,34.92780270856043,34.45685792349727,33.52634645285804,32.795036914347975,-80.76923076923075,43.191692598388364,9.789491209868917,1.5070381179283054
2023-10-13,1101.TW,2023,Q4,33.9,34.15,33.7,33.8,33.8,18902875,18902875,-0.1,-0.29499,33.88,"October 13, 23",-0.0029499,35.29833333333333,34.97281296986756,34.51254098360656,33.56885998375358,32.81026356098412,-76.92307692307698,43.72780411703726,9.805625125551936,1.5012763088637466
2023-10-12,1101.TW,2023,Q4,33.2,33.8,33.15,33.7,33.7,20215685,20215685,0.5,1.51,33.55,"October 12, 23",0.0151,35.35333333333334,35.012569341727485,34.563469945355195,33.6007811008255,32.8086342902928,-78.8461538461538,43.38228024742178,9.833382657050295,1.5058183452491498
2023-10-11,1101.TW,2023,Q4,33.15,33.2,32.85,33.1,33.1,16116392,16116392,-0.05,-0.15083,33.05,"October 11, 23",-0.0015083,35.40416666666667,35.05706321771825,34.61934426229508,33.64191162430188,32.81954902699946,-90.38461538461537,41.25407275995404,9.814058040873062,1.5006190852074648
2023-10-06,1101.TW,2023,Q4,32.75,33.1,32.7,32.8,32.8,15457787,15457787,0.05,0.15267,32.87,"October 06, 23",0.0015267,35.469166666666666,35.1234043437426,34.697021857923495,33.72662263589579,32.894753225949266,-96.15384615384623,40.14792908636651,9.708406445358928,1.4837759171189637
2023-10-05,1101.TW,2023,Q4,32.75,32.95,32.6,32.75,32.75,17179768,17179768,0.0,0.0,32.77,"October 05, 23",0.0,35.53583333333334,35.20216381302201,34.786721311475404,33.83679304198523,33.00813560579974,-97.11538461538464,39.96265924257129,9.586114087996627,1.4518692453370432
2023-10-04,1101.TW,2023,Q4,33.0,33.15,32.85,32.9,32.9,20311826,20311826,-0.1,-0.30303,32.97,"October 04, 23",-0.0030303,35.60000000000001,35.28528801007361,34.88016393442624,33.95675768113802,33.136850604471164,-98.98989898989905,40.330945893283975,9.439431237583245,1.4118545723031581
2023-10-03,1101.TW,2023,Q4,33.2,33.3,33.05,33.2,33.2,10139463,10139463,0.0,0.0,33.18,"October 03, 23",0.0,35.660833333333336,35.36614523075407,34.970683060109295,34.07343719609435,33.261558953477376,-93.87755102040808,41.07541086896843,9.31631936592139,1.372287982005073
2023-10-02,1101.TW,2023,Q4,33.3,33.3,33.05,33.1,33.1,13813944,13813944,-0.2,-0.6006,33.15,"October 02, 23",-0.006006,35.721666666666664,35.43957388264404,35.053360655737706,34.1764738885299,33.366682390098596,-95.91836734693871,40.71672226654144,9.212318119935173,1.3424283552163552
2023-09-28,1101.TW,2023,Q3,33.1,33.3,33.05,33.25,33.25,18217658,18217658,0.15,0.45317,33.2,"September 28, 23",0.0045317,35.79166666666666,35.51888147188621,35.141612021857924,34.29227211806121,33.49152070065021,-92.85714285714283,41.08561733645017,9.106554140966141,1.3130805594309722
2023-09-27,1101.TW,2023,Q3,33.0,33.2,32.9,33.05,33.05,15043077,15043077,0.05,0.15152,33.05,"September 27, 23",0.0015152,35.85833333333333,35.59579270822134,35.22713114754098,34.40451461263571,33.611950337619625,-96.93877551020411,40.37737706593265,8.998997552184074,1.2835551756309076
2023-09-26,1101.TW,2023,Q3,33.1,33.3,33.0,33.0,33.0,18175159,18175159,-0.1,-0.30211,33.1,"September 26, 23",-0.0030211,35.93749999999999,35.682090766127146,35.32180327868853,34.53672842012239,33.76321330909341,-100.0,40.2006526725007,8.875549819635944,1.2540476133969822
2023-09-25,1101.TW,2023,Q3,33.4,33.45,33.0,33.1,33.1,29278663,29278663,-0.3,-0.8982,33.18,"September 25, 23",-0.008982,36.02166666666666,35.77300909718231,35.420874316939894,34.679739239995264,33.93209576656268,-98.11320754716978,40.43636827054544,8.7601123412733,1.2231573442893144
2023-09-22,1101.TW,2023,Q3,33.5,33.6,33.35,33.5,33.5,23115549,23115549,0.0,0.0,33.48,"September 22, 23",0.0,36.107499999999995,35.863619575052894,35.51948087431693,34.82390020057755,34.104463363299615,-96.969696969697,41.39096855558141,8.642718295480782,1.1955063432147344
2023-09-21,1101.TW,2023,Q3,34.25,34.25,33.8,33.8,33.8,28985239,28985239,-0.45,-1.31,33.95,"September 21, 23",-0.0131,36.18333333333332,35.94374227251231,35.60745901639344,34.94890087093789,34.249954317161645,-100.0,42.12437532601131,8.558618380164699,1.171774532730403
2023-09-20,1101.TW,2023,Q3,34.8,34.85,34.35,34.35,34.35,20840931,20840931,-0.45,-1.29,34.52,"September 20, 23",-0.0129,36.254166666666656,36.01641150208901,35.68792349726775,35.06051589274978,34.376822027690885,-93.10344827586198,43.51437358984077,8.520276202903137,1.1538808310316195
2023-09-19,1101.TW,2023,Q3,35.1,35.15,34.8,34.8,34.8,11049333,11049333,-0.3,-0.8547,34.92,"September 19, 23",-0.008547,36.31583333333333,36.07290002758355,35.752377049180346,35.14108970274431,34.458305058963056,-83.14606741573036,44.701097115711114,8.54217663289447,1.1493292125796195
2023-09-18,1101.TW,2023,Q3,35.1,35.2,35.0,35.1,35.1,9091177,9091177,0.0,0.0,35.1,"September 18, 23",0.0,36.37666666666666,36.11604918106096,35.804071038251365,35.19580121902661,34.501433695888196,-77.89473684210517,45.51482499439236,8.617119831620888,1.1639897861331177
2023-09-15,1101.TW,2023,Q3,35.3,35.35,35.05,35.1,35.1,13648505,13648505,-0.2,-0.56657,35.17,"September 15, 23",-0.0056657,36.43833333333332,36.15049152618167,35.84795081967213,35.233491063097375,34.51883315676872,-78.57142857142851,45.514824994392356,8.717477235087069,1.192384399241937
2023-09-14,1101.TW,2023,Q3,35.4,35.5,35.3,35.5,35.5,12171571,12171571,0.1,0.28249,35.43,"September 14, 23",0.0028249,36.49833333333331,36.18610140842512,35.893797814207645,35.27362606612379,34.53926758883814,-70.4081632653061,46.60870145203082,8.825581270887875,1.2139112634602063
2023-09-13,1101.TW,2023,Q3,34.85,35.3,34.85,35.3,35.3,21998257,21998257,0.45,1.29,35.15,"September 13, 23",0.0129,36.54916666666665,36.209359083286984,35.92819672131147,35.28921004831188,34.52228437064787,-74.48979591836738,45.97026302741764,8.965898601949629,1.2347230346204046
2023-09-12,1101.TW,2023,Q3,34.3,34.65,34.3,34.6,34.6,11557026,11557026,0.3,0.87464,34.52,"September 12, 23",0.0087464,36.605833333333315,36.240184814923836,35.97101092896175,35.31967001887456,34.52638109953759,-88.77551020408156,43.65125870237352,9.083627655316699,1.2539634386837424
2023-09-11,1101.TW,2023,Q3,34.1,34.2,34.05,34.2,34.2,9588295,9588295,0.1,0.29326,34.15,"September 11, 23",0.0029326,36.67416666666665,36.29578430017549,36.03901639344262,35.39966509798637,34.60388062270153,-97.08737864077659,42.25868533339645,9.118417726819903,1.2545082591287395
2023-09-08,1101.TW,2023,Q3,34.3,34.35,34.05,34.1,34.1,15373460,15373460,-0.2,-0.58309,34.17,"September 08, 23",-0.0058309,36.74333333333331,36.366827835774664,36.1224043715847,35.511375247076614,34.72928164035792,-99.02912621359215,41.90573965967306,9.09103803779129,1.2303612838873341
2023-09-07,1101.TW,2023,Q3,34.4,34.55,34.2,34.35,34.35,15756901,15756901,-0.05,-0.14535,34.37,"September 07, 23",-0.0014535,36.814166666666644,36.44366945732635,36.211393442622935,35.636060097342764,34.875298071653155,-97.00000000000003,42.54504891578721,9.063194286236767,1.198057165673751
2023-09-06,1101.TW,2023,Q3,34.9,34.95,34.35,34.4,34.4,33267817,33267817,-0.5,-1.43,34.57,"September 06, 23",-0.0143,36.87916666666664,36.51464130333741,36.29431693989071,35.75062720089087,35.00767188949458,-98.96907216494851,42.67308201227123,9.051939682284399,1.1680215347139609
2023-09-05,1101.TW,2023,Q3,35.15,35.25,35.0,35.0,35.0,15081012,15081012,-0.15,-0.42674,35.08,"September 05, 23",-0.0042674,36.943333333333314,36.58632405938275,36.37770491803279,35.86809392984775,35.14573766555297,-97.67441860465114,44.244210408464404,9.057650463777266,1.13535848474783
2023-09-04,1101.TW,2023,Q3,35.15,35.25,34.9,35.2,35.2,14505906,14505906,0.05,0.14225,35.12,"September 04, 23",0.0014225,37.00083333333332,36.64009775631097,36.443306010928964,35.95129453965217,35.23387853520663,-93.0232558139534,44.78467418701817,9.141091207820576,1.1227752693907878
2023-09-01,1101.TW,2023,Q3,35.1,35.45,35.0,35.25,35.25,13674937,13674937,0.15,0.42735,35.23,"September 01, 23",0.0042735,37.05583333333332,36.68891462940626,36.50415300546448,36.02557902426109,35.30931144473781,-92.9411764705883,44.919566272273336,9.225946201762925,1.114005223905566
